date and time,temperature,humidity,wind speed,cloud cover,amount of precipitation
19.06.2019 08:00,19.4,91,3,100%.,
19.06.2019 05:00,18.9,93,2,100%.,
19.06.2019 02:00,18.3,97,2,100%.,0.3
18.06.2019 23:00,18.9,96,2,100%.,0.3
18.06.2019 20:00,19.4,93,4,100%.,8.0
18.06.2019 17:00,22.8,84,3,100%.,2.0
18.06.2019 14:00,22.8,87,4,100%.,5.0
18.06.2019 11:00,22.8,87,4,100%.,0.8
18.06.2019 08:00,20.6,93,3,100%.,3.0
18.06.2019 05:00,21.1,87,2,70 – 80%.,
18.06.2019 02:00,21.1,82,2,70 – 80%.,
17.06.2019 23:00,21.1,79,4,70 – 80%.,
17.06.2019 20:00,22.8,66,5,70 – 80%.,Trace of precipitation
17.06.2019 17:00,23.3,64,4,100%.,Trace of precipitation
17.06.2019 14:00,23.9,58,2,100%.,Trace of precipitation
17.06.2019 11:00,23.9,66,3,100%.,
17.06.2019 08:00,21.7,79,4,100%.,Trace of precipitation
17.06.2019 05:00,21.7,81,2,70 – 80%.,Trace of precipitation
17.06.2019 02:00,23.3,79,2,100%.,Trace of precipitation
16.06.2019 23:00,24.4,72,3,100%.,
16.06.2019 20:00,24.4,74,5,100%.,Trace of precipitation
16.06.2019 17:00,27.8,53,5,100%.,Trace of precipitation
16.06.2019 14:00,24.4,64,5,100%.,Trace of precipitation
16.06.2019 11:00,25.0,56,5,70 – 80%.,
16.06.2019 08:00,21.7,68,4,70 – 80%.,0.8
16.06.2019 05:00,20.6,73,3,70 – 80%.,0.3
16.06.2019 02:00,22.8,55,4,100%.,Trace of precipitation
15.06.2019 23:00,24.4,43,5,70 – 80%.,
15.06.2019 20:00,24.4,48,6,70 – 80%.,
15.06.2019 17:00,28.9,24,9,70 – 80%.,
15.06.2019 14:00,27.8,31,6,70 – 80%.,
15.06.2019 11:00,25.0,32,6,70 – 80%.,
15.06.2019 08:00,19.4,47,4,70 – 80%.,
15.06.2019 05:00,17.2,50,0,50%.,
15.06.2019 02:00,19.4,44,3,20–30%.,
14.06.2019 23:00,21.7,35,3,20–30%.,
14.06.2019 20:00,23.3,29,7,50%.,
14.06.2019 17:00,22.8,34,7,50%.,
14.06.2019 14:00,20.6,45,9,70 – 80%.,
14.06.2019 11:00,19.4,53,7,70 – 80%.,
14.06.2019 08:00,16.7,62,5,20–30%.,
14.06.2019 05:00,16.1,90,4,20–30%.,
14.06.2019 02:00,16.1,93,4,70 – 80%.,5.0
13.06.2019 23:00,16.1,90,2,100%.,5.0
13.06.2019 20:00,17.2,73,4,70 – 80%.,
13.06.2019 17:00,17.2,70,5,100%.,
13.06.2019 14:00,17.8,68,11,70 – 80%.,12.0
13.06.2019 11:00,15.6,78,7,100%.,9.0
13.06.2019 08:00,17.8,73,5,100%.,Trace of precipitation
13.06.2019 05:00,17.2,73,4,70 – 80%.,
13.06.2019 02:00,17.8,63,4,100%.,
12.06.2019 23:00,18.3,66,5,70 – 80%.,
12.06.2019 20:00,19.4,47,7,70 – 80%.,
12.06.2019 17:00,21.7,38,6,70 – 80%.,
12.06.2019 14:00,22.8,35,5,70 – 80%.,
12.06.2019 11:00,21.1,41,4,70 – 80%.,
12.06.2019 08:00,18.3,54,4,70 – 80%.,
12.06.2019 05:00,16.7,54,0,70 – 80%.,
12.06.2019 02:00,18.3,47,7,50%.,
11.06.2019 23:00,20.0,39,6,20–30%.,
11.06.2019 20:00,22.8,32,6,50%.,
11.06.2019 17:00,24.4,32,9,20–30%.,
11.06.2019 14:00,22.8,46,5,50%.,
11.06.2019 11:00,19.4,63,7,70 – 80%.,
11.06.2019 08:00,18.3,84,9,100%.,9.0
11.06.2019 05:00,20.0,96,3,100%.,Trace of precipitation
11.06.2019 02:00,20.6,93,2,100%.,0.3
10.06.2019 23:00,21.1,97,3,100%.,0.3
10.06.2019 20:00,18.3,93,4,100%.,16.0
10.06.2019 17:00,20.6,93,5,100%.,15.0
10.06.2019 14:00,17.2,90,7,100%.,4.0
10.06.2019 11:00,17.2,84,8,100%.,Trace of precipitation
10.06.2019 08:00,16.1,84,6,100%.,
10.06.2019 05:00,15.6,78,5,100%.,
10.06.2019 02:00,16.1,63,6,70 – 80%.,
09.06.2019 23:00,17.2,52,4,70 – 80%.,
09.06.2019 20:00,22.2,28,6,70 – 80%.,
09.06.2019 17:00,24.4,26,7,70 – 80%.,
09.06.2019 14:00,22.2,53,7,70 – 80%.,
09.06.2019 11:00,20.0,63,7,70 – 80%.,
09.06.2019 08:00,17.2,73,6,50%.,
09.06.2019 05:00,16.7,67,5,20–30%.,
09.06.2019 02:00,17.2,63,0,50%.,
08.06.2019 23:00,19.4,45,4,50%.,
08.06.2019 20:00,22.2,33,6,70 – 80%.,
08.06.2019 17:00,26.1,32,5,70 – 80%.,
08.06.2019 14:00,25.6,33,6,70 – 80%.,
08.06.2019 11:00,22.2,53,7,70 – 80%.,
08.06.2019 08:00,19.4,66,3,70 – 80%.,
08.06.2019 05:00,17.8,87,2,70 – 80%.,
08.06.2019 02:00,19.4,76,0,70 – 80%.,
07.06.2019 23:00,21.1,68,2,70 – 80%.,
07.06.2019 20:00,22.2,66,4,100%.,
07.06.2019 17:00,25.6,48,4,70 – 80%.,
07.06.2019 14:00,25.0,52,5,70 – 80%.,
07.06.2019 11:00,22.8,55,4,70 – 80%.,
07.06.2019 08:00,18.9,78,5,70 – 80%.,
07.06.2019 05:00,17.8,84,4,70 – 80%.,
07.06.2019 02:00,21.7,66,2,50%.,
06.06.2019 23:00,23.9,58,2,50%.,
06.06.2019 20:00,26.1,49,4,70 – 80%.,
06.06.2019 17:00,27.8,46,4,70 – 80%.,
06.06.2019 14:00,27.8,49,5,50%.,
06.06.2019 11:00,26.7,56,5,70 – 80%.,
06.06.2019 08:00,23.3,76,5,50%.,0.5
06.06.2019 05:00,22.2,87,4,100%.,0.5
06.06.2019 02:00,21.7,87,6,100%.,0.8
05.06.2019 23:00,23.9,76,7,100%.,
05.06.2019 20:00,24.4,69,6,100%.,
05.06.2019 17:00,26.1,60,4,70 – 80%.,
05.06.2019 14:00,27.2,42,3,100%.,Trace of precipitation
05.06.2019 11:00,22.2,57,3,70 – 80%.,
05.06.2019 08:00,20.0,63,4,100%.,Trace of precipitation
05.06.2019 05:00,18.9,56,3,100%.,Trace of precipitation
05.06.2019 02:00,19.4,42,6,70 – 80%.,
04.06.2019 23:00,20.6,33,5,70 – 80%.,
04.06.2019 20:00,22.2,29,4,70 – 80%.,
04.06.2019 17:00,22.8,27,5,70 – 80%.,
04.06.2019 14:00,20.6,27,4,70 – 80%.,
04.06.2019 11:00,17.8,37,5,20–30%.,
04.06.2019 08:00,15.0,44,3,20–30%.,
04.06.2019 05:00,14.4,48,4,20–30%.,
04.06.2019 02:00,16.1,41,4,no clouds,
03.06.2019 23:00,17.8,38,3,20–30%.,
03.06.2019 20:00,19.4,31,7,20–30%.,
03.06.2019 17:00,21.1,22,9,20–30%.,
03.06.2019 14:00,20.6,30,8,20–30%.,
03.06.2019 11:00,20.6,33,7,70 – 80%.,
03.06.2019 08:00,16.7,52,5,20–30%.,
03.06.2019 05:00,16.1,60,6,no clouds,
03.06.2019 02:00,17.8,50,5,70 – 80%.,8.0
02.06.2019 23:00,20.0,70,4,100%.,8.0
02.06.2019 20:00,23.3,67,5,70 – 80%.,2.0
02.06.2019 17:00,26.1,49,7,70 – 80%.,Trace of precipitation
02.06.2019 14:00,27.8,38,5,70 – 80%.,
02.06.2019 11:00,23.9,55,0,70 – 80%.,
02.06.2019 08:00,17.8,90,3,70 – 80%.,
02.06.2019 05:00,18.9,84,2,50%.,
02.06.2019 02:00,19.4,81,3,50%.,
01.06.2019 23:00,20.0,76,3,70 – 80%.,
01.06.2019 20:00,21.1,68,4,70 – 80%.,
01.06.2019 17:00,24.4,43,4,70 – 80%.,
01.06.2019 14:00,23.3,50,5,70 – 80%.,
01.06.2019 11:00,21.7,47,4,70 – 80%.,
01.06.2019 08:00,18.3,70,3,70 – 80%.,
01.06.2019 05:00,18.3,76,3,50%.,
01.06.2019 02:00,20.0,70,2,20–30%.,
31.05.2019 23:00,22.2,66,3,20–30%.,
31.05.2019 20:00,24.4,56,3,50%.,
31.05.2019 17:00,26.7,38,3,50%.,
31.05.2019 14:00,26.1,42,3,20–30%.,
31.05.2019 11:00,22.8,57,6,20–30%.,
31.05.2019 08:00,19.4,79,4,no clouds,
31.05.2019 05:00,17.8,90,4,20–30%.,
31.05.2019 02:00,16.7,93,4,100%.,4.0
30.05.2019 23:00,17.8,93,3,100%.,2.0
30.05.2019 20:00,16.7,90,4,100%.,16.0
30.05.2019 17:00,17.8,81,5,100%.,
30.05.2019 14:00,19.4,73,3,70 – 80%.,
30.05.2019 11:00,16.7,84,2,100%.,
30.05.2019 08:00,13.9,96,3,100%.,Trace of precipitation
30.05.2019 05:00,13.9,90,2,100%.,Trace of precipitation
30.05.2019 02:00,13.9,93,3,100%.,0.3
29.05.2019 23:00,13.9,90,4,100%.,0.3
29.05.2019 20:00,15.0,87,4,100%.,21.0
29.05.2019 17:00,17.8,68,5,100%.,
29.05.2019 14:00,17.2,70,5,100%.,
29.05.2019 11:00,16.7,75,4,100%.,
29.05.2019 08:00,14.4,90,7,100%.,
29.05.2019 05:00,15.0,93,4,70 – 80%.,
29.05.2019 02:00,18.9,90,0,100%.,4.0
28.05.2019 23:00,20.0,87,2,70 – 80%.,4.0
28.05.2019 20:00,20.6,76,2,100%.,
28.05.2019 17:00,20.6,73,6,100%.,
28.05.2019 14:00,18.9,78,7,100%.,1.0
28.05.2019 11:00,17.2,81,4,100%.,Trace of precipitation
28.05.2019 08:00,17.8,68,5,70 – 80%.,
28.05.2019 05:00,18.3,63,5,70 – 80%.,
28.05.2019 02:00,21.1,57,2,70 – 80%.,
27.05.2019 23:00,23.3,45,3,50%.,
27.05.2019 20:00,25.6,33,2,20–30%.,
27.05.2019 17:00,26.7,33,3,20–30%.,
27.05.2019 14:00,25.6,31,7,20–30%.,
27.05.2019 11:00,22.8,50,3,20–30%.,
27.05.2019 08:00,20.6,57,4,50%.,
27.05.2019 05:00,19.4,55,6,20–30%.,
27.05.2019 02:00,21.7,66,3,70 – 80%.,
26.05.2019 23:00,24.4,64,4,70 – 80%.,
26.05.2019 20:00,22.8,76,2,100%.,6.0
26.05.2019 17:00,30.6,32,5,70 – 80%.,
26.05.2019 14:00,30.6,39,6,50%.,
26.05.2019 11:00,26.1,54,4,50%.,
26.05.2019 08:00,20.0,73,4,70 – 80%.,Trace of precipitation
26.05.2019 05:00,17.8,75,4,70 – 80%.,Trace of precipitation
26.05.2019 02:00,17.2,70,4,70 – 80%.,Trace of precipitation
25.05.2019 23:00,16.1,75,7,70 – 80%.,
25.05.2019 20:00,16.7,54,6,70 – 80%.,
25.05.2019 17:00,18.9,42,10,70 – 80%.,
25.05.2019 14:00,21.1,46,7,70 – 80%.,
25.05.2019 11:00,18.3,54,5,70 – 80%.,
25.05.2019 08:00,15.6,67,4,70 – 80%.,
25.05.2019 05:00,13.9,72,4,20–30%.,
25.05.2019 02:00,17.2,60,4,50%.,
24.05.2019 23:00,17.8,56,5,50%.,
24.05.2019 20:00,20.6,47,8,50%.,
24.05.2019 17:00,22.2,46,8,70 – 80%.,
24.05.2019 14:00,22.8,43,11,70 – 80%.,
24.05.2019 11:00,21.1,47,9,20–30%.,
24.05.2019 08:00,20.0,51,11,20–30%.,
24.05.2019 05:00,21.7,61,5,50%.,
24.05.2019 02:00,21.1,82,5,70 – 80%.,Trace of precipitation
23.05.2019 23:00,20.0,81,3,70 – 80%.,
23.05.2019 20:00,19.4,79,5,70 – 80%.,3.0
23.05.2019 17:00,20.6,81,3,70 – 80%.,3.0
23.05.2019 14:00,22.8,48,5,70 – 80%.,Trace of precipitation
23.05.2019 11:00,18.3,49,5,70 – 80%.,Trace of precipitation
23.05.2019 08:00,14.4,78,3,100%.,9.0
23.05.2019 05:00,18.9,47,5,100%.,
23.05.2019 02:00,18.9,43,4,100%.,
22.05.2019 23:00,20.6,35,5,70 – 80%.,
22.05.2019 20:00,20.6,31,4,70 – 80%.,
22.05.2019 17:00,23.3,20,3,70 – 80%.,
22.05.2019 14:00,21.7,23,6,70 – 80%.,
22.05.2019 11:00,19.4,30,5,50%.,
22.05.2019 08:00,16.1,41,4,20–30%.,
22.05.2019 05:00,14.4,48,5,50%.,
22.05.2019 02:00,15.6,44,6,70 – 80%.,
21.05.2019 23:00,17.2,37,8,50%.,
21.05.2019 20:00,20.0,27,9,70 – 80%.,
21.05.2019 17:00,21.7,27,8,20–30%.,
21.05.2019 14:00,20.0,32,9,50%.,
21.05.2019 11:00,16.1,41,9,20–30%.,
21.05.2019 08:00,14.4,50,11,50%.,
21.05.2019 05:00,16.1,52,8,50%.,
21.05.2019 02:00,18.9,52,6,no clouds,
20.05.2019 23:00,26.1,32,7,20–30%.,
20.05.2019 20:00,28.9,41,9,50%.,
20.05.2019 17:00,31.1,33,12,70 – 80%.,
20.05.2019 14:00,30.0,40,7,70 – 80%.,
20.05.2019 11:00,27.8,51,6,20–30%.,
20.05.2019 08:00,20.0,78,3,70 – 80%.,
20.05.2019 05:00,18.9,84,4,70 – 80%.,
20.05.2019 02:00,22.2,79,3,100%.,0.8
19.05.2019 23:00,19.4,81,4,70 – 80%.,
19.05.2019 20:00,21.1,79,6,70 – 80%.,
19.05.2019 17:00,23.9,69,8,20–30%.,
19.05.2019 14:00,22.2,68,7,50%.,Trace of precipitation
19.05.2019 11:00,21.1,59,7,70 – 80%.,Trace of precipitation
19.05.2019 08:00,17.2,73,4,70 – 80%.,
19.05.2019 05:00,16.1,70,3,70 – 80%.,
19.05.2019 02:00,15.6,65,3,50%.,
18.05.2019 23:00,15.6,60,4,50%.,
18.05.2019 20:00,17.8,46,5,70 – 80%.,
18.05.2019 17:00,21.1,38,6,70 – 80%.,
18.05.2019 14:00,22.2,29,3,70 – 80%.,
18.05.2019 11:00,18.9,43,2,70 – 80%.,
18.05.2019 08:00,15.6,53,4,50%.,
18.05.2019 05:00,15.6,50,4,50%.,
18.05.2019 02:00,17.8,45,5,70 – 80%.,0.8
17.05.2019 23:00,18.9,84,2,70 – 80%.,0.8
17.05.2019 20:00,25.0,47,3,70 – 80%.,Trace of precipitation
17.05.2019 17:00,25.0,45,4,70 – 80%.,Trace of precipitation
17.05.2019 14:00,21.7,59,5,100%.,Trace of precipitation
17.05.2019 11:00,23.3,43,6,70 – 80%.,
17.05.2019 08:00,19.4,53,5,70 – 80%.,
17.05.2019 05:00,17.2,60,4,50%.,
17.05.2019 02:00,17.8,52,3,70 – 80%.,
16.05.2019 23:00,17.2,58,2,50%.,
16.05.2019 20:00,20.6,44,4,50%.,
16.05.2019 17:00,21.1,35,5,70 – 80%.,
16.05.2019 14:00,21.1,35,6,50%.,
16.05.2019 11:00,18.3,49,3,20–30%.,
16.05.2019 08:00,15.0,64,4,70 – 80%.,1.0
16.05.2019 05:00,13.3,77,4,70 – 80%.,1.0
16.05.2019 02:00,13.9,69,4,100%.,1.0
15.05.2019 23:00,17.8,46,2,70 – 80%.,Trace of precipitation
15.05.2019 20:00,16.1,60,4,50%.,
15.05.2019 17:00,19.4,37,6,70 – 80%.,
15.05.2019 14:00,17.8,40,7,50%.,
15.05.2019 11:00,13.3,51,7,50%.,
15.05.2019 08:00,9.4,71,5,20–30%.,Trace of precipitation
15.05.2019 05:00,8.3,83,4,70 – 80%.,Trace of precipitation
15.05.2019 02:00,8.3,90,5,100%.,4.0
14.05.2019 23:00,8.9,83,6,100%.,2.0
14.05.2019 20:00,8.9,89,3,100%.,2.0
14.05.2019 17:00,10.0,77,3,100%.,Trace of precipitation
14.05.2019 14:00,9.4,77,3,100%.,
14.05.2019 11:00,8.9,74,3,100%.,
14.05.2019 08:00,7.2,90,3,100%.,Trace of precipitation
14.05.2019 05:00,7.2,83,4,100%.,Trace of precipitation
14.05.2019 02:00,7.2,86,3,100%.,0.3
13.05.2019 23:00,8.3,80,5,100%.,0.3
13.05.2019 20:00,8.9,83,9,100%.,10.0
13.05.2019 17:00,9.4,83,3,100%.,5.0
13.05.2019 14:00,8.9,83,4,100%.,4.0
13.05.2019 11:00,8.9,83,5,100%.,2.0
13.05.2019 08:00,7.8,86,6,100%.,Trace of precipitation
13.05.2019 05:00,7.2,86,6,100%.,Trace of precipitation
13.05.2019 02:00,6.1,93,5,100%.,0.3
12.05.2019 23:00,7.2,90,8,100%.,Trace of precipitation
12.05.2019 20:00,8.3,80,10,100%.,10.0
12.05.2019 17:00,8.9,86,7,100%.,10.0
12.05.2019 14:00,8.9,83,8,100%.,10.0
12.05.2019 11:00,8.9,83,10,100%.,2.0
12.05.2019 08:00,8.9,89,10,100%.,10.0
12.05.2019 05:00,11.1,86,9,100%.,6.0
12.05.2019 02:00,14.4,78,4,100%.,0.5
11.05.2019 23:00,15.6,65,2,100%.,Trace of precipitation
11.05.2019 20:00,19.4,33,2,70 – 80%.,Trace of precipitation
11.05.2019 17:00,20.6,33,3,50%.,
11.05.2019 14:00,18.3,39,2,50%.,
11.05.2019 11:00,15.6,50,7,50%.,
11.05.2019 08:00,13.9,62,6,70 – 80%.,0.3
11.05.2019 05:00,15.6,80,6,100%.,0.3
11.05.2019 02:00,18.9,70,6,100%.,Trace of precipitation
10.05.2019 23:00,21.1,76,5,70 – 80%.,Trace of precipitation
10.05.2019 20:00,22.2,64,4,50%.,Trace of precipitation
10.05.2019 17:00,22.8,64,5,70 – 80%.,Trace of precipitation
10.05.2019 14:00,19.4,81,4,100%.,0.8
10.05.2019 11:00,18.3,76,3,70 – 80%.,
10.05.2019 08:00,14.4,90,5,100%.,0.3
10.05.2019 05:00,13.3,77,4,100%.,Trace of precipitation
10.05.2019 02:00,13.3,70,5,100%.,
09.05.2019 23:00,13.3,70,5,100%.,
09.05.2019 20:00,13.3,62,5,100%.,
09.05.2019 17:00,13.9,49,6,100%.,
09.05.2019 14:00,15.0,44,5,70 – 80%.,
09.05.2019 11:00,13.3,57,5,100%.,
09.05.2019 08:00,12.2,51,6,50%.,
09.05.2019 05:00,11.1,83,6,20–30%.,
09.05.2019 02:00,11.7,86,3,70 – 80%.,
08.05.2019 23:00,13.3,77,3,70 – 80%.,
08.05.2019 20:00,14.4,62,5,50%.,
08.05.2019 17:00,17.2,52,6,70 – 80%.,
08.05.2019 14:00,18.3,43,3,70 – 80%.,
08.05.2019 11:00,16.1,60,3,70 – 80%.,
08.05.2019 08:00,13.3,70,4,70 – 80%.,
08.05.2019 05:00,13.3,72,4,70 – 80%.,
08.05.2019 02:00,14.4,93,2,100%.,2.0
07.05.2019 23:00,14.4,90,2,100%.,2.0
07.05.2019 20:00,15.0,81,3,70 – 80%.,
07.05.2019 17:00,17.2,70,7,50%.,
07.05.2019 14:00,17.2,65,7,70 – 80%.,
07.05.2019 11:00,15.6,65,5,70 – 80%.,
07.05.2019 08:00,11.7,77,3,70 – 80%.,
07.05.2019 05:00,11.1,77,3,70 – 80%.,
07.05.2019 02:00,11.7,77,4,70 – 80%.,
06.05.2019 23:00,12.2,77,4,70 – 80%.,
06.05.2019 20:00,13.3,70,4,100%.,Trace of precipitation
06.05.2019 17:00,16.7,56,5,70 – 80%.,
06.05.2019 14:00,17.8,56,6,50%.,
06.05.2019 11:00,15.0,60,3,20–30%.,
06.05.2019 08:00,13.3,67,4,50%.,
06.05.2019 05:00,10.0,89,4,70 – 80%.,
06.05.2019 02:00,9.4,93,5,100%.,8.0
05.05.2019 23:00,9.4,100,6,100%.,7.0
05.05.2019 20:00,10.0,96,8,100%.,5.0
05.05.2019 17:00,10.0,93,9,100%.,0.3
05.05.2019 14:00,10.6,96,9,100%.,4.0
05.05.2019 11:00,11.7,96,6,100%.,2.0
05.05.2019 08:00,10.6,100,5,100%.,16.0
05.05.2019 05:00,10.6,100,4,100%.,7.0
05.05.2019 02:00,12.2,100,2,,0.5
04.05.2019 23:00,13.3,97,3,100%.,
04.05.2019 20:00,12.8,90,3,70 – 80%.,
04.05.2019 17:00,16.7,75,5,70 – 80%.,
04.05.2019 14:00,16.7,84,2,70 – 80%.,Trace of precipitation
04.05.2019 11:00,12.8,93,3,100%.,Trace of precipitation
04.05.2019 08:00,11.7,96,0,100%.,Trace of precipitation
04.05.2019 05:00,10.6,96,2,70 – 80%.,Trace of precipitation
04.05.2019 02:00,10.6,100,2,100%.,5.0
03.05.2019 23:00,10.0,100,3,100%.,Trace of precipitation
03.05.2019 20:00,10.0,96,5,100%.,Trace of precipitation
03.05.2019 17:00,10.6,89,5,100%.,Trace of precipitation
03.05.2019 14:00,10.0,93,4,100%.,Trace of precipitation
03.05.2019 11:00,10.0,93,3,100%.,Trace of precipitation
03.05.2019 08:00,9.4,90,4,100%.,Trace of precipitation
03.05.2019 05:00,9.4,86,4,100%.,
03.05.2019 02:00,10.0,86,5,100%.,Trace of precipitation
02.05.2019 23:00,11.7,83,5,100%.,Trace of precipitation
02.05.2019 20:00,13.3,75,6,100%.,
02.05.2019 17:00,18.3,68,7,70 – 80%.,
02.05.2019 14:00,21.1,59,3,70 – 80%.,
02.05.2019 11:00,15.6,78,2,70 – 80%.,
02.05.2019 08:00,11.1,100,2,70 – 80%.,Trace of precipitation
02.05.2019 05:00,8.9,100,2,100%.,Trace of precipitation
02.05.2019 02:00,8.9,100,3,100%.,0.3
01.05.2019 23:00,9.4,100,3,100%.,0.3
01.05.2019 20:00,9.4,93,4,100%.,Trace of precipitation
01.05.2019 17:00,11.1,72,4,100%.,
01.05.2019 14:00,12.2,57,5,100%.,
01.05.2019 11:00,11.7,66,5,100%.,
01.05.2019 08:00,10.6,80,4,100%.,Trace of precipitation
01.05.2019 05:00,10.6,77,3,100%.,Trace of precipitation
01.05.2019 02:00,11.1,77,2,100%.,
30.04.2019 23:00,11.7,77,3,100%.,
30.04.2019 20:00,12.2,77,3,100%.,
30.04.2019 17:00,11.7,80,6,100%.,
30.04.2019 14:00,11.1,86,3,70 – 80%.,Trace of precipitation
30.04.2019 11:00,9.4,93,5,100%.,Trace of precipitation
30.04.2019 08:00,10.0,96,3,100%.,0.8
30.04.2019 05:00,8.9,93,2,100%.,0.8
30.04.2019 02:00,9.4,86,4,100%.,1.0
29.04.2019 23:00,11.1,59,4,100%.,Trace of precipitation
29.04.2019 20:00,10.6,46,6,100%.,
29.04.2019 17:00,12.2,28,6,70 – 80%.,
29.04.2019 14:00,13.9,28,5,70 – 80%.,
29.04.2019 11:00,11.7,37,3,70 – 80%.,
29.04.2019 08:00,8.3,48,3,20–30%.,
29.04.2019 05:00,6.7,58,4,no clouds,
29.04.2019 02:00,7.2,63,5,no clouds,
28.04.2019 23:00,8.9,66,6,no clouds,
28.04.2019 20:00,10.0,66,6,70 – 80%.,Trace of precipitation
28.04.2019 17:00,10.0,68,7,70 – 80%.,
28.04.2019 14:00,10.0,63,8,70 – 80%.,Trace of precipitation
28.04.2019 11:00,10.0,61,4,100%.,Trace of precipitation
28.04.2019 08:00,9.4,55,3,70 – 80%.,
28.04.2019 05:00,9.4,52,2,70 – 80%.,
28.04.2019 02:00,9.4,59,3,70 – 80%.,
27.04.2019 23:00,10.0,54,4,70 – 80%.,
27.04.2019 20:00,11.7,45,5,20–30%.,
27.04.2019 17:00,13.9,39,9,50%.,
27.04.2019 14:00,13.3,32,11,70 – 80%.,
27.04.2019 11:00,12.8,25,9,50%.,
27.04.2019 08:00,11.1,45,8,50%.,3.0
27.04.2019 05:00,11.1,64,8,70 – 80%.,3.0
27.04.2019 02:00,10.6,80,10,100%.,4.0
26.04.2019 23:00,15.0,90,6,100%.,4.0
26.04.2019 20:00,15.0,90,8,100%.,3.0
26.04.2019 17:00,10.6,92,8,100%.,1.0
26.04.2019 14:00,10.6,89,8,100%.,15.0
26.04.2019 11:00,11.7,83,7,100%.,Trace of precipitation
26.04.2019 08:00,11.1,93,5,100%.,5.0
26.04.2019 05:00,10.6,92,2,100%.,2.0
26.04.2019 02:00,12.2,75,2,100%.,Trace of precipitation
25.04.2019 23:00,12.2,72,2,100%.,Trace of precipitation
25.04.2019 20:00,12.2,72,4,100%.,0.3
25.04.2019 17:00,13.9,58,6,100%.,Trace of precipitation
25.04.2019 14:00,16.7,46,5,70 – 80%.,
25.04.2019 11:00,13.3,51,3,70 – 80%.,
25.04.2019 08:00,10.0,59,2,20–30%.,
25.04.2019 05:00,9.4,61,4,100%.,
25.04.2019 02:00,11.7,57,5,70 – 80%.,
24.04.2019 23:00,15.0,46,2,70 – 80%.,
24.04.2019 20:00,18.3,36,4,20–30%.,
24.04.2019 17:00,19.4,32,7,20–30%.,
24.04.2019 14:00,17.8,37,7,20–30%.,
24.04.2019 11:00,16.1,41,7,20–30%.,
24.04.2019 08:00,16.1,63,10,20–30%.,Trace of precipitation
24.04.2019 05:00,18.3,61,6,50%.,Trace of precipitation
24.04.2019 02:00,18.9,59,6,100%.,3.0
23.04.2019 23:00,16.7,70,4,70 – 80%.,Trace of precipitation
23.04.2019 20:00,16.7,60,4,100%.,
23.04.2019 17:00,18.9,52,5,70 – 80%.,
23.04.2019 14:00,23.3,36,3,50%.,
23.04.2019 11:00,18.3,54,2,no clouds,
23.04.2019 08:00,13.9,72,4,20–30%.,
23.04.2019 05:00,14.4,84,4,20–30%.,
23.04.2019 02:00,13.9,81,4,100%.,Trace of precipitation
22.04.2019 23:00,13.9,87,2,100%.,Trace of precipitation
22.04.2019 20:00,13.3,90,3,70 – 80%.,6.0
22.04.2019 17:00,13.9,90,3,100%.,4.0
22.04.2019 14:00,15.0,72,7,100%.,1.0
22.04.2019 11:00,14.4,72,7,100%.,
22.04.2019 08:00,12.2,77,4,70 – 80%.,
22.04.2019 05:00,10.0,83,3,100%.,
22.04.2019 02:00,10.6,86,4,100%.,
21.04.2019 23:00,11.7,74,3,70 – 80%.,
21.04.2019 20:00,13.9,62,3,70 – 80%.,
21.04.2019 17:00,16.1,48,7,70 – 80%.,
21.04.2019 14:00,15.6,70,4,70 – 80%.,Trace of precipitation
21.04.2019 11:00,14.4,78,4,70 – 80%.,Trace of precipitation
21.04.2019 08:00,12.2,87,4,70 – 80%.,Trace of precipitation
21.04.2019 05:00,11.7,86,3,70 – 80%.,
21.04.2019 02:00,12.2,83,2,70 – 80%.,
20.04.2019 23:00,12.8,80,5,70 – 80%.,
20.04.2019 20:00,13.3,72,6,70 – 80%.,Trace of precipitation
20.04.2019 17:00,15.0,83,9,100%.,Trace of precipitation
20.04.2019 14:00,16.1,93,8,100%.,9.0
20.04.2019 11:00,17.2,93,11,100%.,9.0
20.04.2019 08:00,15.0,96,6,100%.,4.0
20.04.2019 05:00,15.6,96,7,100%.,0.5
20.04.2019 02:00,16.1,97,4,100%.,4.0
19.04.2019 23:00,16.1,90,7,100%.,3.0
19.04.2019 20:00,17.2,84,9,100%.,
19.04.2019 17:00,21.1,68,8,70 – 80%.,
19.04.2019 14:00,23.3,60,8,70 – 80%.,Trace of precipitation
19.04.2019 11:00,18.9,70,3,100%.,Trace of precipitation
19.04.2019 08:00,15.0,87,6,70 – 80%.,
19.04.2019 05:00,13.9,83,4,70 – 80%.,
19.04.2019 02:00,13.3,87,0,70 – 80%.,
18.04.2019 23:00,12.8,83,5,50%.,
18.04.2019 20:00,13.9,74,4,70 – 80%.,Trace of precipitation
18.04.2019 17:00,17.2,70,5,70 – 80%.,Trace of precipitation
18.04.2019 14:00,10.6,83,6,100%.,Trace of precipitation
18.04.2019 11:00,13.3,62,6,100%.,Trace of precipitation
18.04.2019 08:00,12.2,51,7,100%.,
18.04.2019 05:00,11.1,55,5,70 – 80%.,
18.04.2019 02:00,11.1,47,4,100%.,Trace of precipitation
17.04.2019 23:00,11.1,47,5,100%.,
17.04.2019 20:00,10.6,41,6,70 – 80%.,
